"タブ名","第1層イニシャル","第1層","第1層説明","編集用シート","第2層","第2層説明","第2層メモ","第3層","第4層","メモ","UID","H28対応項目"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","検査(計画・分析評価)","削除:デジタル画像を用いた病理診断（遠隔診断を含む）の利点、欠点を説明できる。","","Jkxirww","F-02-04-na-04"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","検査(計画・分析評価)","削除:病理解剖の医療における位置付けと法的事項、手続等を説明できる。","","Jkxirw0","F-02-04-na-05"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","検査(計画・分析評価)","エックス線撮影、コンピュータ断層撮影<CT>、磁気共鳴画像法<MRI>と核医学検査の適応を説明できる。","原理→適応に修正(近藤)(2022/2/14)","Jkxirw4","F-02-05-na-01"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","検査(計画・分析評価)","エックス線撮影、コンピュータ断層撮影<CT>、磁気共鳴画像法<MRI>と核医学検査の基本的な読影ができる。","読影が説明できる→基本的な読影ができる(近藤)(2022/2/14)","Jkxirxk","F-02-05-na-02"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","検査(計画・分析評価)","内視鏡検査の適応を説明できる","内視鏡検査の適応を説明できるに修正を提案(近藤)","Jkxirw8","F-02-06-na-01,F-02-06-na-02"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","検査(計画・分析評価)","削除:臨床疫学的指標（感度・特異度、尤度比等）を考慮して、検査計画を立てられる。","「臨床検査の特性（感度、特異度、偽陽性、偽陰性、検査前確率（事前確率）・検査後確率（事後確率）、尤度比、receiver operating characteristic <ROC>曲線）と判定基準（基準値・基準範囲、カットオフ値、パニック値）を説明できる。」に統合(近藤)(2022/2/14)","Jkxirxw","F-03-04-na-01"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","主要症候[^table:主要症候]について初期対応を計画し、専門的治療が必要な状態を説明できる。","何症候とするかが難しく●●と仮にした(近藤)(2022/2/14)治療の要点とあったが、まだ「症候」の状態であり初期対応に変更。また初期対応を説明→初期対応を計画とした(Doesに近づけるため)(近藤)","Jkxirx0","F-01-01-na-03,F-01-02-na-03,F-01-03-na-03,F-01-04-na-03,F-01-05-na-03,F-01-06-na-03,F-01-07-na-03,F-01-08-na-03,F-01-09-na-03,F-01-10-na-03,F-01-11-na-03,F-01-12-na-03,F-01-13-na-03,F-01-14-na-03,F-01-15-na-03,F-01-16-na-03,F-01-17-na-03,F-01-18-na-03,F-01-19-na-03,F-01-20-na-03,F-01-21-na-03,F-01-22-na-03,F-01-23-na-03,F-01-24-na-03,F-01-25-na-03,F-01-26-na-03,F-01-27-na-03,F-01-28-na-03,F-01-29-na-03,F-01-30-na-03,F-01-31-na-03,F-01-32-na-03,F-01-33-na-03,F-01-34-na-03,F-01-35-na-03,F-01-36-na-03,F-01-37-na-03,F-03-01-na-04"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","患者ケアに関して情報共有や摺り合わせをすることができる。","","Jkxirx4","F-02-01-na-07"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","処方箋の書き方、服薬の基本・アドヒアランスを説明できる。","","Jkxiry4","F-02-08-na-11"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","各臓器系統（中枢・末梢神経、循環器、呼吸器、消化器、腎泌尿器、血液、内分泌等）に作用する薬の薬理作用、適応、有害事象、投与時の注意事項を説明できる。","","JkxiryY","F-02-08-na-04"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","年齢や臓器障害に応じた薬物動態の特徴を考慮して薬剤投与の注意点を説明できる。","","Jkxiryw","F-02-08-na-09"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","薬物動態的相互作用について例を挙げて説明できる。","","Jkxiry0","F-02-08-na-10"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","ポリファーマシー、使用禁忌、特定条件下での薬物使用（アンチ・ドーピング等）を説明できる。","","JkxirzE","F-02-08-na-14"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","主な薬物アレルギーの症候、診察、診断を列挙し、予防策と対処法を説明できる。","","JkxiryU","F-02-08-na-02"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","薬物の蓄積、耐性、タキフィラキシー、依存を説明できる。","(オピオイドを含む)(近藤)(2022/2/14)","JkxiryQ","F-02-08-na-01,"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","抗腫瘍薬の適応、有害事象、投与時の注意事項を説明できる。","","Jkxiryg","F-02-08-na-06"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","患者情報の統合、分析と評価、診療計画","得られたすべての情報を統合し、様々な観点から分析し、必要な医療について評価した上で提供すべき医療を計画できる。","","治療(計画・経過の評価)","抗微生物薬の薬理作用、適応、有害事象、投与時の注意事項を説明できる。","","Jkxiryc","F-02-08-na-05"
